2111,"5022","Физик, медицинска санитарна физика"
2111,"5023","Физик, радиационна хигиена"
2111,"5024","Физик, радиобиология"
2111,"5025","Физик, биофизика"
2112,,"Метеоролози"
2112,"6001","Авиометеоролог"
2112,"6002","Експерт, авиометеорологично обслужване"
2112,"6003","Климатолог"
2112,"6004","Метеоролог"
2112,"6005","Прогнозист на време"
2113,,"Химици"
2113,"6001","Химик"
2113,"6002","Химик-аналитик"
2113,"6003","Химик, детергенти"
2113,"6004","Химик, корозия"
2113,"6005","Химик, кристалография"
2113,"6006","Химик, металургичен"
2113,"6007","Химик, молекулярен"
2113,"6008","Химик, неорганична химия"
2113,"6009","Химик, обработка на кожи"
2113,"6010","Химик, обработка на светлочувствителни материали"
2113,"6011","Химик, органична химия"
2113,"6012","Химик, петролен"
2113,"6013","Химик, пластмаса"
2113,"6014","Химик, полимери"
2113,"6015","Химик, производство на бои и лакове"
2113,"6016","Химик, производство на гума и гумени изделия"
2113,"6017","Химик, производство на хранителни продукти и напитки"
2113,"6018","Химик, стъкло"
2113,"6019","Химик, текстил"
2113,"6020","Химик, физикохимия"
2113,"6021","Химик, контрол на качеството"
2113,"6022","Химик, анализ на лекарствените продукти"
2113,"6023","Химик, биохимия"
2113,"6024","Химик, клинична химия"
2113,"6025","Химик, радиационна хигиена"
2113,"6026","Химик, радиобиология"
2113,"6027","Химик, санитарна химия"
2113,"6028","Химик, медицинска химия"
2113,"6029","Химик, токсикология"
2113,"6030","Химик, организация и икономика на фармацевтичното производство"
2114,,"Геолози и геофизици "
2114,"6001","Вулканолог"
2114,"6002","Геолог"
2114,"6003","Геолог, океанография"
2114,"6004","Геолог, палеонтолог"
2114,"6005","Геолог, стратиграф"
2114,"6006","Геолог, инженерна геология"
2114,"6007","Геолог, микропалеонтолог"
2114,"6008","Геолог, минен"
2114,"6009","Геолог, петрологография и вулканология"
2114,"6010","Геолог, търсене и проучване на нефтени и газови находища"
2114,"6011","Геомагнетист"
2114,"6012","Геоморфолог"
2114,"6013","Геофизик"
2114,"6014","Геофизик, вулканолог"
2114,"6015","Геофизик, геомагнетист"
2114,"6016","Геофизик, геоморфолог"
2114,"6017","Геофизик, ледолог (гласиолог)"
2114,"6018","Геофизик, океанограф"
2114,"6019","Геофизик, приложна геофизика"
2114,"6020","Геофизик, хидролог"
2114,"6021","Ледолог (гласиолог)"
2114,"6022","Микропалеонтолог"
2114,"6023","Минералог"
2114,"6024","Океанограф, геолог"
2114,"6025","Океанограф, геофизик"
2114,"6026","Палеонтолог"
2114,"6027","Петролог"
2114,"6028","Сеизмолог"
2114,"6029","Стратиграф"
2114,"6030","Хидроакустик"
2114,"6031","Хидрогеолог"
2114,"6032","Хидролог"
212,,"Математици, актюери и статистици "
2120,,"Математици, актюери и статистици "
2120,"6001","Актюер"
2120,"6002","Аналитик, изследване на операциите"
2120,"6003","Математик"
2120,"6004","Биометрик"
2120,"6005","Демограф"
2120,"6006","Статистик"
2120,"6007","Статистик, икономическа статистика"
2120,"6008","Статистик, математическа статистика"
213,,"Специалисти по естествени науки"
2131,,"Биолози, ботаници, зоолози и сродни на тях "
2131,"6001","Бактериолог"
2131,"6002","Бактериолог, селско стопанство"
2131,"6003","Бактериолог, риболов"
2131,"6004","Бактериолог, почви"
2131,"6005","Бактериолог, производствен"
2131,"6006","Биолог"
2131,"6007","Биолог, морски"
2131,"6008","Биолог, питейна вода"
2131,"6009","Ботаник"
2131,"6010","Ботаник, еколог"
2131,"6011","Ботаник, микролог"
2131,"6012","Ботаник, почва"
2131,"6013","Ботаник, таксономист"
2131,"6014","Ботаник, хистолог"
2131,"6015","Генетик, растения"
2131,"6016","Биолог, ембриология"
2131,"6017","Ентомолог"
2131,"6018","Зоолог"
2131,"6019","Ихтиолог"
2131,"6020","Миколог"
2131,"6021","Орнитолог"
2131,"6022","Риболог"
2131,"6023","Таксономист"
2131,"6024","Фитолог"
2131,"6025","Хидробиолог"
2131,"6026","Хистолог, растения"
2131,"6027","Цитолог, растения"
2131,"7028","Биолог, молекулярен"
2131,"7029","Биолог, генетик"
2131,"7030","Генетик, животни"
2131,"7031","Инженер, генетик"
2131,"7032","Биолог, паразитология"
2131,"7033","Хистолог, животни"
2131,"7034","Цитолог, животни"
2131,"5035","Специалист по мониторинг на клинични изпитвания"
2131,"6036","Биофизик"
2131,"6037","Биохимик"
2131,"6038","Патолог, растения"
2131,"6039","Физиолог"
2131,"6040","Физиолог, растения"
2131,"6041","Биолог, фармакология"
2131,"6042","Фармаколог, токсикология"
2131,"6043","Биолог, биохимия"
2131,"6044","Биолог, биофизика"
2131,"6045","Биолог, вирусология"
2131,"6046","Биолог, клинична химия"
2131,"6047","Биолог, лабораторна имунология"
2131,"6048","Биолог, лечебни растения и билково дело"
2131,"6049","Биолог, медицинска зоология"
2131,"6050","Биолог, микробиология"
2131,"6051","Биолог, радиационна хигиена"
2131,"6052","Биолог, радиобиология"
2131,"6053","Биолог, токсикология"
2131,"6054","Биолог, организация и икономика на фармацевтичното производство"
2131,"6055","Биолог, анатомия, хистология и цитология"
2131,"6056","Биолог, медицинска биология"
2132,,"Специалисти в селското, горското и рибното стопанство"
2132,"6001","Лесоинженер"
2132,"6002","Агроном"
2132,"6003","Агроном, агроекология"
2132,"6004","Агроном, агрохимия и почвознание"
2132,"6005","Агроном, лозарство, градинарство и овощарство"
2132,"6006","Агроном, полевъдство"
2132,"6007","Агроном, поливно земеделие и борба с ерозията"
2132,"6008","Агроном, растителна защита"
2132,"6009","Агроном, селекция и семепроизводство"
2132,"6010","Агроном, технически култури"
2132,"6011","Агроном, тропическо земеделие"
2132,"6012","Агроном, цветопроизводство"
2132,"6013","Зооинженер (зоотехник)"
2132,"6014","Лесничей"
2132,"6015","Озеленител"
2132,"6016","Помолог"
2132,"5017","Специалист ловно стопанство"
2133,,"Специалисти по опазване на околната среда"
2133,"6001","Еколог"
2133,"6002","Анализатор, замърсяване на въздуха"
2133,"6003","Експерт, консервация на околната среда"
2133,"6004","Консултант, екология"
2133,"6005","Съветник, екология"
2133,"6006","Одитор, екология"
2133,"6007","Изследовател, екология"
2133,"6008","Научен работник, екология"
2133,"6009","Анализатор, качество на водата"
214,,"Специалисти по технически науки (без инженери по електротехнологии)"
2141,,"Инженери в промишленото производство"
2141,"6001","Инженер, производство"
2141,"6002","Инженер, производствена ефективност"
2141,"6003","Инженер, производствено планиране, прогнозиране и развитие"
2141,"6004","Инженер-технолог, опаковане на продукция"
2141,"7005","Ръководител, производствени  технологии"
2141,"7006","Инженер, координатор по заваряване"
2142,,"Строителни инженери "
2142,"6001","Инженер, хидролог"
2142,"6002","Инженер, водоснабдяване и канализация"
2142,"6003","Инженер, железопътно строителство"
2142,"6004","Инженер, инвеститорски контрол"
2142,"6005","Инженер, иригации"
2142,"6006","Инженер, конструктор в строителството"
2142,"6007","Инженер, мостово строителство"
2142,"6008","Инженер, пристанищно строителство"
2142,"6009","Инженер, строителство на сгради и съоръжения"
2142,"6010","Инженер, пътно строителство"
2142,"6011","Инженер, санитарно строителство"
2142,"6012","Инженер, строителен"
2142,"6013","Инженер, строителни конструкции"
2142,"6014","Инженер, строителство във вода"
2142,"6015","Инженер, строителство на комини"
2142,"6016","Инженер, строителство на куполи и кули"
2142,"6017","Инженер, технолог в строителството"
2142,"6018","Инженер-технолог, производство на стоманобетонови конструкции"
2142,"6019","Инженер, тунелно строителство"
2142,"6020","Инженер, хидроенергийно строителство"
2142,"6021","Инженер, хидромелиоративно строителство"
2142,"6022","Инженер, проектант"
2142,"6023","Инженер сграден фонд"
2142,"6024","Фасаден инженер"
2143,,"Инженер-еколози"
2143,"6001","Инженер, контрол по замърсяване на въздуха"
2143,"6002","Инженер, екология "
2143,"6003","Инженер, пречистване на води"
2143,"6004","Специалист, възстановяване на околната среда"
2144,,"Машинни инженери"
2144,"7004","Ръководител на експлоатацията, авиация"
2144,"3005","Ръководител участък в метрополитен"
2144,"3006","Ръководител сектор в метрополитен"
2144,"7007","Ръководител участък, транспорт"
2144,"7008","Ръководител на участък, железопътен транспорт"
2144,"5009","Началник служба в метрополитен"
2144,"6010","Дизайнер на автомобили"
2144,"6011","Дизайнер на самолети"
2144,"6012","Инженер, криогеник"
2144,"6013","Инженер, механик"
2144,"6014","Инженер, автоматизация на производството"
2144,"6015","Инженер, газови турбини"
2144,"6016","Инженер, двигатели с вътрешно горене (без дизелови)"
2144,"6017","Инженер, дизелови двигатели"
2144,"6018","Инженер, контролно-измервателни прибори и апаратура"
2144,"6019","Инженер, самолетостроене"
2144,"6020","Инженер, водни турбини"
2144,"6021","Инженер, индустриални машини и системи"
2144,"6022","Инженер, инструментална екипировка"
2144,"6023","Инженер, климатични инсталации"
2144,"6024","Експерт, климатични и механични системи"
2144,"6025","Инженер, корабни двигатели"
2144,"6026","Инженер, корабни машини и механизми"
2144,"6027","Инженер, корабостроене и кораборемонт"
2144,"6028","Инженер, локомотивни двигатели"
2144,"6029","Инженер, минни машини"
2144,"6030","Инженер, отоплителни, вентилационни и охладителни системи"
2144,"6031","Инженер, парни и водогрейни котли"
2144,"6032","Инженер, парни турбини"
2144,"6033","Инженер, руднична вентилация и аеродинамика"
2144,"6034","Инженер, самолетни двигатели"
2144,"6035","Инженер, селскостопанско машиностроене"
2144,"6036","Инженер, смазочни системи"
2144,"6037","Инженер, сондажни машини"
2144,"6038","Инженер, хидравлични и пневматични машини"
2144,"6039","Инженер, топлоенергетика"
2144,"6040","Инженер, газопреносна/газоразпределителна мрежа"
2144,"6041","Инженер поддръжка"
2144,"6042","Инженер, конструктор"
2144,"6043","Инженер по авиационно материално техническо снабдяване"
2144,"6044","Инженер, механобезопасност и технически надзор"
2144,"6045","Инженер, железопътен транспорт"
2144,"6046","Конструктор на плавателни съдове"
2144,"6047","Експерт по корабоплаване "
2144,"6048","Авиоинженер"
2144,"6049","Машинен инженер"
2144,"6050","Инженер, поддръжка асансьорна техника"
2144,"6051","Технолог, координатор по заваряване"
2144,"5052","Мениджър недвижима собственост"
2145,,"Инженер-химици"
2145,"6001","Инженер, химик"
2145,"6002","Инженер, химик (нефт и природен газ)"
2145,"6003","Инженер, химик в производство и разпределение на природен газ"
2145,"6004","Инженер, обработка на светлочувствителни материали"
2145,"6005","Инженер, очистване на вода"
2145,"6006","Инженер, технология на боите и лаковете"
2145,"6007","Инженер, технология на горивата"
2145,"6008","Инженер, технология на изкуствените влакна"
2145,"6009","Инженер, технология на каучука и каучуковите изделия"
2145,"6010","Инженер, технология на органичния синтез и полимерите"
2145,"6011","Инженер, технология на пластмасите"
2145,"6012","Инженер, технология на целулозното и хартиеното производство"
2145,"6013","Инженер, химически процеси"
2145,"6014","Инженер, химически процеси в хранително-вкусовата промишленост"
2145,"6015","Инженер-химик, организация и икономика на фармацевтичното производство"
2146,,"Минни инженери, инженер-металурзи и сродни на тях "
2146,"6001","Аналитик, металургични процеси"
2146,"6002","Инженер, маркшайдер"
2146,"6003","Инженер, металург"
2146,"6004","Инженер, металург (добив на цветни и редки метали)"
2146,"6005","Инженер, металург (добив на черни метали)"
2146,"6006","Инженер, металург (радиоактивни материали)"
2146,"6007","Инженер, металург (технология на леенето)"
2146,"6008","Инженер, минен"
2146,"6009","Инженер, минен диспечер"
2146,"6010","Инженер, минен (добив на въглища)"
2146,"6011","Инженер, минен (добив на метални руди)"
2146,"6012","Инженер, минен (технология на минното производство)"
2146,"6013","Инженер, минна електромеханика"
2146,"6014","Инженер, минно строителство"
2146,"6015","Инженер, обогатяване и брикетиране на въглища"
2146,"6016","Инженер, обогатяване на полезни изкопаеми"
2146,"6017","Инженер, разработване и експлоатация на находища на нефт и природен газ"
2146,"6018","Инженер, минен проектант"
2149,,"Специалисти по технически науки, н.д. "
2149,"6001","Аналитик, комуникации (без компютърни)"
2149,"6002","Аналитик, системи (без компютърни)"
2149,"6003","Дизайнер, системи (без компютърни)"
2149,"6004","Звукоинженер"
2149,"6005","Стандартизатор"
2149,"6006","Специалист металограф"
2149,"6007","Технолог по безразрушителен контрол"
2149,"6008","Технолог вибродиагностика"
2149,"6009","Инженер, техническа безопасност"
2149,"6010","Инженер, изследване на труда"
2149,"6011","Инженер, оценяване и остойностяване на обекти и други"
2149,"6012","Инженер, патентен"
2149,"6013","Инженер, системи (без компютърни)"
2149,"6014","Инженер-инспектор балнеотехнически съоръжения"
2149,"6015","Инженер (инструктор) по специално въоръжение и техника"
2149,"6016","Инженер дефектоскопист"
2149,"6017","Инженер вибродиагностика"
2149,"6018","Инженер, дефектоскопист по съдове с повишена опасност"
2149,"6019","Инженер-технолог, дървообработване"
2149,"6020","Инженер-технолог, керамично производство"
2149,"6021","Инженер-технолог, кожарско и обувно производство"
2149,"6022","Инженер-технолог, полиграфическо производство"
2149,"6023","Инженер-технолог, стъклопроизводство"
2149,"6024","Инженер-технолог, текстилно производство"
2149,"6025","Инженер-технолог, хранително-вкусова промишленост"
2149,"6026","Инженер-технолог, циментово производство"
2149,"6027","Инженер-технолог, шивашко производство"
2149,"6028","Инженер-технолог, електротехнически изделия"
2149,"6029","Инженер, медицинска радиологична физика"
2149,"6030","Инженер, медицинска санитарна физика"
2149,"6031","Инженер, санитарно инженерство"
2149,"6032","Инженер, машини и апарати за производство на ядрена енергия"
2149,"6033","Инженер, ядрена енергетика"
2149,"6034","Инженер, оптика"
2149,"6035","Инженер, генериране на електроенергия (водно електрическа централа)"
2149,"6036","Експерт, управление на въздушното движение"
2149,"5037","Експерт, аеронавигационно информационно обслужване"
2149,"5038","Експерт авиационна безопасност"
2149,"6039","Инеженер, клиентска поддръжка"
2149,"6040","Инженер, качество"
2149,"6041","Риск инженер"
215,,"Инженери по електротехнологии "
2151,,"Електроинженери"
2151,"6001","Инженер, автоматизация"
2151,"6002","Инженер, енергетик"
2151,"6003","Инженер, генериране на електроенергия (атомна електроцентрала)"
2151,"6004","Инженер, генериране на електроенергия (топло електрическа централа)"
2151,"6005","Инженер, генериране на електроенергия (алтернативни източници)"
2151,"6006","Инженер, електрически илюминации и ефекти"
2151,"6007","Инженер, електрически контактни мрежи"
2151,"6008","Инженер, електрически машини и апарати"
2151,"6009","Инженер, електрически подсистеми"
2151,"6010","Инженер, електромеханично оборудване"
2151,"6011","Инженер, електрообзавеждане"
2151,"6012","Инженер, енергиен диспечер"
2151,"6013","Инженер, осветителна техника"
2151,"6014","Инженер, пренос на електроенергия"
2151,"6015","Инженер, разпределение на електроенергия"
2151,"6016","Инженер, релейна защита"
2151,"6017","Инженер, електрически контрол"
2151,"6018","Инженер осигурителна техника"
2151,"6019","Инженер, електробезопасност"
2151,"5020","Началник, газова/парова централа"
2151,"5021","Авиоинженер, електро и приборно оборудване"
2151,"5022","Авиоинженер, енергетик"
2152,,"Инженери по електроника"
2152,"6001","Инженер, хардуер"
2152,"6002","Инженер, електронно-технически архив"
2152,"6003","Инженер, електроник (полупроводникова техника)"
2152,"6004","Инженер, електроник"
2152,"6005","Инженер, електроник (компютърен дизайн)"
2152,"6006","Инженер, електронни инструменти и прибори"
2152,"6007","Инженер, контролно-измервателни прибори и автоматика"
2152,"6008","Инженер, космическа техника и апаратура"
2152,"6009","Инженер, самолетно оборудване"
2152,"6010","Инженер, самолетоводещи съоръжения"
2152,"6011","Експерт, системи въздушно обслужване"
2152,"6012","Експерт, навигация и метеорологична техника"
2152,"6013","Експерт, метеорологично осигуряване"
2152,"6014","Инженер, роботика"
2152,"5015","Авиоинженер, радиооборудване"
2152,"5016","Експерт, метрологично осигуряване"
2153,,"Инженери по телекомуникационни технологии"
2153,"6001","Началник, група ""Експлоатация и поддържане в пощи и далекосъобщения"""
2153,"6002","Инженер, радиотелеграфист"
2153,"6003","Инженер, телекомуникация"
2153,"6004","Инженер, телекомуникация (космичен )"
2153,"6005","Инженер, телекомуникация (радарни системи )"
2153,"6006","Инженер, телекомуникация (радио)"
2153,"6007","Инженер, телекомуникация (сигнални системи)"
2153,"6008","Инженер, телекомуникация (телевизия )"
2153,"6009","Инженер, телекомуникация (телеграф)"
2153,"6010","Инженер, телекомуникация (телефон)"
2153,"6011","Инженер, ръководител екип/радио и телевизия"
2153,"6012","Инженер, АРС на подвижен състав, метрополитен"
2153,"6013","Експерт, телекомуникации и мрежи за данни"
2153,"6014","Експерт, комуникации "
2153,"6015","Специалист, телекомуникации и мрежи за данни"
2153,"6016","Специалист, маршрутизаторно оборудване"
216,,"Архитекти, проектанти, земемери и дизайнери "
2161,,"Архитекти"
2161,"7001","Главен архитект"
2161,"7002","Архитект"
2161,"7003","Архитект, интериор"
2162,,"Ландшафтни архитекти"
2162,"7001","Ландшафтен архитект"
2163,,"Дизайнери на облекло и промишлени продукти"
2163,"6001","Дизайнер, моден"
2163,"6002","Моделиер"
2163,"6003","Дизайнер, сценични костюми"
2163,"6004","Дизайнер, бижута"
2163,"6005","Промишлен дизайнер"
2164,,"Урбанисти "
2164,"6001","Урбанист"
2164,"6002","Специалист, пространствено и градско планиране"
2165,,"Картографи и земемери"
2165,"6001","Геодезист"
2165,"6002","Земемер"
2165,"6003","Земеустроител"
2165,"6004","Специалист, кадастър и регулация"
2165,"6005","Картограф"
2165,"6006","Топограф"
2165,"6007","Фотограметрист"
2165,"6008","Хидрограф"
2166,,"Графични и мултимедийни дизайнери"
2166,"8001","Компютърен аниматор"
2166,"8002","Художествен оформител"
2166,"6003","Експерт, предпечатна подготовка"
2166,"6004","Специалист, предпечатна подготовка"
2166,"3005","Мултимедиен дизайнер"
2166,"3006","Уеб дизайнер"
2166,"3007","Илюстратор"
2166,"3008","Графичен дизайнер"
2166,"3009","Дизайнер, печатни издания"
2166,"3010","Специалист, дигитални изкуства"
22,,"МЕДИЦИНСКИ СПЕЦИАЛИСТИ"
221,,"Лекари"
2211,,"Общопрактикуващи лекари"
2211,"7001","Лекар"
2211,"7002","Лекар, специализант по обща медицина"
2211,"7003","Лекар, обща медицина"
2211,"7004","Лекар, вътрешни болести"
2211,"7005","Лекар, педиатрия"
2211,"7006","Лекар, спешна медицина"
2212,,"Лекари специалисти"
2212,"7001","Лекар, обща и клинична патология"
2212,"7002","Лекар, токсикология"
2212,"7003","Лекар, акушерство и гинекология"
2212,"7004","Лекар, клинична алергология"
2212,"7005","Лекар, анатомия, хистология и цитология"
2212,"7006","Лекар, анестезиология и интензивно лечение"
2212,"7007","Лекар, биохимия"
2212,"7008","Лекар, вирусология"
2212,"7009","Лекар, гастроентерология"
2212,"7010","Лекар, медицинска генетика "
2212,"7011","Лекар, гериатрична медицина"
2212,"7012","Лекар, кожни и венерически болести"
2212,"7013","Лекар, ендокринология и болести на обмяната"
2212,"7014","Лекар, епидемиология на инфекциозните болести"
2212,"7015","Лекар, клинична имунология"
2212,"7016","Лекар, инфекциозни болести"
2212,"7017","Лекар, кардиология"
2212,"7018","Лекар, клинична лаборатория"
2212,"7019","Лекар, микробиология"
2212,"7020","Лекар, нервни болести"
2212,"7021","Лекар, неонатология"
2212,"7022","Лекар, нефрология"
2212,"7023","Лекар, медицинска онкология"
2212,"7024","Лекар, ушно-носно-гърлени болести"
2212,"7025","Лекар, очни болести"
2212,"7026","Лекар, медицинска паразитология"
2212,"7027","Лекар, патофизиология"
2212,"7028","Лекар, детска ендокринология и болести на обмяната"
2212,"7029","Лекар, педиатър – алерголог"
2212,"7030","Лекар, детска кардиология"
2212,"7031","Лекар, детска неврология"
2212,"7032","Лекар, детска нефрология и хемодиализа"
2212,"7033","Лекар, детска клинична хематология и онкология"
2212,"7034","Лекар, детска пневмология и фтизиатрия"
2212,"7035","Лекар, детска психиатрия"
2212,"7036","Лекар, детска ревматология"
2212,"7037","Лекар, детска гастроентерология "
2212,"7038","Лекар, професионални болести"
2212,"7039","Лекар, психиатрия"
2212,"7040","Лекар, пневмология и фтизиатрия"
2212,"7041","Лекар, образна диагностика"
2212,"7042","Лекар, нуклеарна медицина"
2212,"7043","Лекар, радиобиология"
2212,"7044","Лекар, ревматология"
2212,"7045","Лекар, специалист по икономика на здравеопазването"
2212,"7046","Лекар, медицина на бедствените ситуации (на катастрофите)"
2212,"7047","Лекар, специалист по социална медицина и здравен мениджмънт"
2212,"7048","Лекар, спортна медицина"
2212,"7049","Лекар, съдебна психиатрия"
2212,"7050","Лекар, съдебна медицина"
2212,"7051","Лекар, клинична фармакология и терапия"
2212,"7052","Лекар, физикална и рехабилитационна медицина"
2212,"7053","Лекар, клинична хематология"
2212,"7054","Лекар, член на НЕЛК/ТЕЛК/ДЕЛК"
2212,"7055","Лекар, хирургия"
2212,"7056","Лекар, гръдна хирургия"
2212,"7057","Лекар, детска хирургия"
2212,"7058","Хирург, естетична (козметична) хирургия"
2212,"7059","Лекар, кардиохирургия"
2212,"7060","Лекар, лицево-челюстна хирургия"
2212,"7061","Лекар, неврохирургия"
2212,"7062","Лекар, ортопедия и травматология"
2212,"7063","Лекар, пластично-възстановителна и естетична хирургия"
2212,"7064","Лекар, съдова хирургия"
2212,"7065","Лекар, урология"
2212,"7066","Лекар, авиационна медицина"
2212,"7067","Лекар, лъчелечение"
2212,"7068","Лекар, трансфузионна хематология"
2212,"7069","Лекар, ангиология"
2212,"7070","Лекар, клинична токсикология"
2212,"7071","Лекар, обща хигиена"
2212,"7072","Лекар, радиационна хигиена"
2212,"7073","Лекар, хигиена на детско-юношеската възраст"
2212,"7074","Лекар, хранене и диететика"
2212,"7075","Лекар, медицинска биология"
2212,"7076","Лекар, физиология"
2212,"7077","Лекар, военна токсикология"
2212,"7078","Лекар, военномедицинско планиране"
2212,"7079","Лекар, превантивна военна медицина"
2212,"7080","Лекар, дентална, орална и лицево-челюстна хирургия"
2212,"7081","Лекар, специализант"
2212,"7082","Лекар, фармакология"
2212,"7083","Лекар, педиатрия (специалист)"
2212,"7084","Лекар, вътрешни болести (специалист)"
222,,"Медицински сестри и акушерки"
2221,,"Медицински сестри"
2221,"5001","Медицинска сестра"
2221,"5002","Медицинска сестра, домашни грижи"
2221,"5003","Медицинска сестра, специализант"
2221,"5004","Медицинска сестра, анестезиология и интензивни грижи"
2221,"5005","Медицинска сестра, консултант по кърмене и здравословно и диетично хранене"
2221,"5006","Медицинска сестра, болнична хигиена (превенция и контрол на инфекциите)"
2221,"5007","Медицинска сестра за социални дейности"
2221,"5008","Медицинска сестра, обществено здравеопазване"
2221,"5009","Медицинска сестра, операционна и превързочна техника"
2221,"5010","Медицинска сестра, психиатрични грижи"
2221,"5011","Медицинска сестра, първични здравни грижи"
2221,"5012","Медицинска сестра, спешна медицинска помощ"
2221,"5013","Медицинска сестра, със специалност в системата на здравеопазването"
2221,"5014","Медицинска сестра, специфични грижи за пациенти с онкологични заболявания"
2221,"5015","Медицинска сестра, апаратно поддържане на извънтелесно кръвообращение"
2222,,"Акушерки"
2222,"5001","Акушерка"
2222,"5002","Акушерка, специализант"
2222,"5003","Акушерка, анестезиология и интензивни грижи"
2222,"5004","Акушерка, консултант по кърмене и здравословно и диетично хранене"
2222,"5005","Акушерка, болнична хигиена (превенция и контрол на инфекциите)"
2222,"5006","Акушерка, обществено здравеопазване"
2222,"5007","Акушерка, операционна и превързочна техника"
2222,"5008","Акушерка, със специалност в системата на здравеопазването"
223,,"Специалисти в областта на традиционната и комплементарна медицина "
2230,,"Специалисти в областта на традиционната и комплементарна медицина "
2230,"7001","Лекар, хомеопат"
2230,"7002","Лекар по дентална медицина, хомеопат"
224,,"Парамедицински специалисти"
2240,,"Парамедицински специалисти"
2240,"3001","Фелдшер"
2240,"3002","Фелдшер, специализант"
2240,"3003","Фелдшер, със специалност в системата на здравеопазването"
2240,"6004","Лекарски асистент"
225,,"Ветеринари"
2250,,"Ветеринари"
2250,"6001","Физиолог, животни"
2250,"7002","Патолог, ветеринарен"
2250,"7003","Ветеринар"
2250,"7004","Ветеринар, акушер-гинеколог"
2250,"7005","Ветеринар, ветеринарно-санитарен инспектор"
2250,"7006","Ветеринар, епидемиолог"
2250,"7007","Ветеринар, интернист"
2250,"7008","Ветеринар, паразитолог"
2250,"7009","Ветеринар, патолог"
2250,"7010","Ветеринар, фармаколог и токсиколог"
2250,"7011","Ветеринар, физиолог"
2250,"7012","Ветеринар, хирург"
2250,"7013","Епизоотолог"
2250,"7014","Ветеринарен лекар, лабораторен"
226,,"Други медицински и здравни специалисти"
2261,,"Лекари по дентална медицина "
2261,"7001","Лекар по дентална медицина"
2261,"7002","Лекар по дентална медицина, детска дентална медицина"
2261,"7003","Лекар по дентална медицина, ортодонтия"
2261,"7004","Лекар по дентална медицина, протетична дентална медицина"
2261,"7005","Лекар по дентална медицина, пародонтология и заболявания на оралната лигавица"
2261,"7006","Лекар по дентална медицина, орална хирургия"
2261,"7007","Лекар по дентална медицина, обща дентална медицина"
2261,"7008","Лекар по дентална медицина, оперативно зъболечение и ендодонтия"
2261,"7009","Лекар по дентална медицина, социална медицина и обществено дентално здраве"
2261,"7010","Лекар по дентална медицина, дентална клинична алергология"
2261,"7011","Лекар по дентална медицина, дентална образна диагностика"
2261,"7012","Лекар по дентална медицина, специализант"
2261,"7013","Лекар по дентална медицина, лицево-челюстна хирургия"
2262,,"Фармацевти"
2262,"6001","Фармацевт, индустриален"
2262,"6002","Химик-фармацевт"
2262,"7003","Фармацевт магистър"
2262,"7004","Фармацевт магистър, инспектор"
2262,"7005","Фармацевт магистър, аналитик"
2262,"7006","Фармацевт магистър, технолог"
2262,"7008","Фармацевт, магистър, анализ на лекарствените продукти"
2262,"7009","Фармацевт, магистър, клинична фармация"
2262,"7010","Фармацевт, магистър, лечебни растения и фитофармацевтични продукти"
2262,"7011","Фармацевт, магистър, организация и икономика на дистрибуторската и аптечната практика"
2262,"7012","Фармацевт, магистър, организация и икономика на фармацевтичното производство"
2262,"7013","Фармацевт, магистър, технология на лекарствата с биофармация"
2262,"7014","Фармацевт, магистър, токсикология и токсикологичен анализ"
2262,"7015","Фармацевт, магистър, клинична химия"
2262,"7016","Фармацевт, магистър, военномедицинско снабдяване"
2262,"6018","Фармацевт- магистър, медицински представител"
2262,"6019","Експерт, здравна комуникация и лекарствена информация"
2262,"6020","Експерт, клинични изследвания"
2262,"6021","Експерт, регистрация на лекарствени продукти"
2263,,"Специалисти по медицинска екология, хигиена и здравословни условия на труд "
2263,"7001","Лекар, комунална хигиена"
2263,"7002","Лекар, служба по трудова медицина"
2263,"7003","Лекар, експерт по експертиза на работоспособността"
2263,"7004","Лекар, експерт по експертиза на временна неработоспособност"
2263,"6005","Експерт, здравословни и безопасни условия на работа"
2263,"6006","Ергоном"
2263,"7007","Лекар, специалист по трудова медицина"
2264,,"Физиотераписти"
2264,"5001","Рехабилитатор"
2264,"5002","Рехабилитатор, специализант"
2264,"5003","Рехабилитатор, рехабилитационни методики и лечение на деца с церебрална парализа"
2264,"6004","Кинезитерапевт"
2264,"6005","Медицински рехабилитатор, ерготерапевт"
2264,"6006","Физиотерапист"
2265,,"Диетолози и специалисти по хранене"
2265,"3001","Диетолог"
2265,"3002","Инструктор, диетично хранене"
2265,"3003","Консултант, диетично хранене"
2265,"3004","Консултант, здравословно хранене"
2266,,"Аудиолози и логопеди"
2266,"6001","Логопед"
2267,"Оптометристи и оптици"
2267,"4001","Оптик, оптометрист"
2267,"6002","Оптометрист"
2269,,"Други медицински и здравни специалисти, н.д."
2269,"7001","Лекар, медицинско застраховане и консултации"
2269,"6002","Ерготерапевт"
2269,"6003","Терапевт, ориентиране на слепи"
2269,"6004","Терапевт, професионално съветване"
2269,"7005","Лекар по дентална медицина, контрольор"
2269,"7006","Лекар, контрольор"
2269,"6007","Експерт, лекарствена безопасност"
2269,"6008","Главен експерт, лекарствена безопасност"
