Артикули » Каталог » Групи,cat_Groups,bg,Тък се управляват групите на артикулите. Те придават определени допълнителни свойства на артикулите. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Artikuli-Katalog/]Артикули » Каталог[/link],https://bgerp.com/Bg/Artikuli-Katalog/
Артикули » Каталог » Категории,cat_Categories,bg,Тук се съдържа информация за всички категории на артикулите. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Artikuli-Katalog/]Артикули » Каталог[/link],https://bgerp.com/Bg/Artikuli-Katalog/
Артикули » Каталог » Параметри,cat_Params,bg,Тук се съдържа информация за дефинираните в системата параметри. Възможно е добавянето на нови такива. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Artikuli-Katalog/]Артикули » Каталог[/link],https://bgerp.com/Bg/Artikuli-Katalog/
Артикули » Каталог » Мерки » Мерки,cat_UoM,bg,Тук се съдържа информация за дефинираните опаковки в системата. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Artikuli-Katalog/]Артикули » Каталог[/link],https://bgerp.com/Bg/Artikuli-Katalog/
Артикули » Каталог » Рецепти,cat_Boms,bg,"Страницата съдържа списък за технологичните рецепти за производство.
[color=#932C2C]Документ ""Технологична рецепта"" се създава от общия изглед на производим артикул[/color]
За повече информация прочетете: [link=https://bgerp.com/Bg/Proizvodstveni-protsesi/
]Технологични рецепти[/link]",https://bgerp.com/Bg/Proizvodstveni-protsesi/
Артикули » Каталог » Кеш,cat_ProductTplCache,bg,Тук се съдържа информация за кешираните изгледи на артикулите в бизнес документите,
Артикули » Ценообразуване » Политики » Всички политики,price_Lists,bg,"Тук се дефинират и поддържат множество от цени, зависещи от себестойността на продукта и избраната от фирмата ценова политика, поддържайки при това пълна хронология на прилаганите към клиентите цени. За повече информация прочетете: [link=https://bgerp.com/Bg/Standartno-tsenoobrazuvane-1/]Стандартно ценообразуване[/link]",https://bgerp.com/Bg/Standartno-tsenoobrazuvane-1/
Система » Админ » Код » Пакети,core_Packs,bg,"Тук са показани всички пакети. Сините пакети са неисталирани. От връзките в описанието им, пакетите могат да се инсталират,настройват, инициализират и премахват. За повече информация вижте [link=http://www.bgerp.com/Bg/Paketi-Menu/]Управление на пакети и обновяване на bgERP[/link]",https://bgerp.com/Bg/Paketi-Menu/
Система » Админ » Потребители,core_Users,bg,"Това е списък с всички потребители в системата. От тук администратора на [b]bgERP[/b] може да добавя нови потребители или да редактира данните на съществуващите. За повече информация вижте: [link=http://www.bgerp.com/Bg/Dobavyane-na-nov-potrebitel/]Потребители, роли и права[/link]",https://bgerp.com/Bg/Dobavyane-na-nov-potrebitel/
Система » Админ » Роли,core_Roles,bg,"Това са ролите, дефинирани в системата чрез които се определя достъпа на потребителите до различните ресурси. Има следните типове роли: [i]системна[/i], [i]модулна[/i], [i]за екип[/i] и [i]за ранг[/i]. Всеки потребител трябва да има една роля за ранг и една или повече роли за принадлежност към екип. За повече информация вижте [link=http://www.bgerp.com/Bg/Dobavyane-na-nov-potrebitel/]Потребители, роли и права[/link]",https://bgerp.com/Bg/Dobavyane-na-nov-potrebitel/
Система » Админ » Превод » Система,core_Lg,bg,"Тук се съдържа речникът със значения, посредством които потребителският интерфейса на [b]bgERP[/b] се превежда на различни езици. Администратора на системата може да коригира или допълни превода. За повече информация вижте [link=http://www.bgerp.com/Bg/System-Admin/]Система » Администриране[/link]",https://bgerp.com/Bg/System-Admin/
Система » Админ » Крон,core_Cron,bg,"Това е списък на периодично стартиращите се автоматични процеси в системата. За повече информация вижте [link=http://www.bgerp.com/Bg/System-Admin/]Система » Администриране[/link]
Ако периодичните процеси не са стартирани скоро, вижте документацията за  [link=http://www.bgerp.com/cms_Articles/Article/25/?#Zadavane-startiraneto-na-periodichni-protsesi]Задаване стартирането на периодични процеси[/link]",https://bgerp.com/Bg/System-Admin/
Система » Админ » Плъгини,core_Plugins,bg,Тук се съдържа регистър на използваните в системата плъгини. За повече информация вижте [link=http://www.bgerp.com/Bg/System-Admin/]Система » Администриран[/link],
Система » Админ » Логове » Системен,log_System,bg,Тук се съдържа информация за всички действия в системата. Тази информация по-късно може да бъде използвана за проследяване на работата на даден потребител или промените на даден обект. За повече информация вижте [link=http://www.bgerp.com/Bg/System-Admin/]Система » Администриране[/link],
Система » Админ » Логове » Логин,core_LoginLog,bg,Тук се съдържа информация за влизането на потребителите в системата. За повече информация вижте [link=http://www.bgerp.com/Bg/System-Admin/]Система » Администриране[/link],
,core_Cache,bg,Тук се съдържат откъси от данни,
Система » Админ » Логове » Браузъри,log_Browsers,bg,Тук се съдържа списъка с информация за браузърите с които потребителите са ползвали [b]bgERP[/b].,
Пакет `fileman` » Последни,fileman_Log,bg,Тук се съдържа списък с последно качените или разгледани от вас файлове в системата.,
Пакет `fileman`,fileman_Files,bg,Това е филтриран списък с всички файлове в системата.,
Сайт » CMS » Галерия » Картинки,cms_GalleryImages,bg,Тук се съдържа списък с картинките в галерията.,
Сайт » CMS » Галерия » Групи,cms_GalleryGroups,bg,Тук се съдържа списък с групите на картинките в галерията.,
Пакет `fileman` » Кофи,fileman_Buckets,bg,Тук се съдържа списък с кофите за файловете.,
Пакет `fileman` » Хранилища,fileman_Repositories,bg,Тук се съдържа списък с пътищата до хранилищата.,
Система » Дефиниции » Доставки,cond_DeliveryTerms,bg,"Тук се съдържа списък с всички условия на доставка, които се използват при създаването на сделките за продажби и покупки. За повече информация вижте [link=http://bgerp.com/Bg/Sistema-Definitsii/]
Дефиниции[/link]",https://bgerp.com/Bg/Sistema-Definitsii/
Система » Дефиниции » Плащания » Методи,cond_PaymentMethods,bg,Тук се съдържа списък с методите за плащане. За повече информация вижте [link=http://bgerp.com/Bg/Sistema-Definitsii/]Дефиниции[/link],https://bgerp.com/Bg/Sistema-Definitsii/
